time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-03-01T17:42:42.090Z,37.4976667,-88.982,6.16,3,mlg,30,70,,0.31,nm,nm606003,2016-04-08T18:41:13.680Z,"6km S of Goreville, Illinois",earthquake,1.2,2.9,0.173,3,reviewed,nm,nm
2006-02-26T04:09:22.490Z,45.5268333,-74.7168333,13.54,3.19,md,11,163,,0.27,ld,ld2006022600,2016-05-27T19:19:44.890Z,"Ontario-Quebec border region, Canada",earthquake,0.7,1.04,,,reviewed,ld,ld
2006-02-25T01:39:22.790Z,45.6275,-75.2003333,10.56,3.96,md,16,164,,0.24,ld,ld2006022500,2017-04-13T22:19:51.645Z,"Ontario-Quebec border region, Canada",earthquake,0.46,0.88,,,reviewed,ld,ld
2006-02-10T04:14:22.200Z,27.828,-90.21,5,5.3,ms,53,122.6,,,us,usp000e9v9,2015-03-24T01:52:59.909Z,"Gulf of Mexico",earthquake,,,,103,reviewed,spec,us
2006-01-09T15:35:40.590Z,45.0255,-73.8815,12.69,3.72,md,13,78,,0.24,ld,ld2006010900,2016-08-31T19:03:57.610Z,"southern Quebec, Canada",earthquake,0.45,1.17,,,reviewed,ld,ld
2006-01-03T11:05:10.260Z,49.327,-81.084,15,3.7,mblg,24,39.5,,,us,usp000e7gr,2014-11-07T01:28:03.214Z,"Ontario, Canada",earthquake,,,,,reviewed,ott,ott
2006-01-02T21:48:57.060Z,37.8415,-88.4171667,7.31,3.6,mlg,25,68,0.09007,0.45,nm,nm605979,2016-04-08T18:40:01.043Z,"3km NNE of Eldorado, Illinois",earthquake,0.6,3.6,0.011,1,reviewed,nm,nm
2005-12-20T00:52:20.510Z,30.258,-90.708,5,3,mblg,11,233.7,,0.93,us,usp000e6fr,2015-03-24T00:46:09.955Z,"Louisiana",earthquake,,,,,reviewed,us,us
2005-10-20T21:16:28.750Z,44.677,-80.482,11,4.2,mblg,118,18.4,,,us,usp000e2bp,2016-05-27T19:19:11.000Z,"southern Ontario, Canada",earthquake,,,,,reviewed,ott,ott
2005-10-19T02:43:46.140Z,44.077,-97.539,5,3.1,mblg,10,129.7,,0.67,us,usp000e272,2015-03-24T02:07:54.968Z,"South Dakota",earthquake,,,,,reviewed,us,us
2005-10-12T06:27:30.090Z,35.5093333,-84.5443333,8.12,3.3,mlg,20,63,,0.12,se,se605955,2016-04-11T13:15:08.790Z,"8km NNE of Athens, Tennessee",earthquake,0.6,0.8,0.514,2,reviewed,se,se
2005-10-01T07:01:46.840Z,46.632,-76.5233333,12.88,3.06,md,13,248,,0.3,ld,ld2005100100,2016-05-27T19:19:08.340Z,"southern Quebec, Canada",earthquake,1.15,0.75,,,reviewed,ld,ld
2005-09-25T03:08:57.870Z,45.0396667,-67.283,3.1,3.23,md,8,182,,0.16,ld,ld2005092500,2016-05-27T19:19:07.020Z,"Maine",earthquake,0.85,0.43,,,reviewed,ld,ld
2005-09-06T14:10:52.460Z,46.2906667,-75.298,10.38,3.1,md,14,108,,0.3,ld,ld2005090601,2016-05-27T19:19:04.270Z,"southern Quebec, Canada",earthquake,0.58,0.85,,,reviewed,ld,ld
2005-08-25T03:09:41.820Z,35.8795,-82.7951667,7.87,3.7,md,25,87,,0.13,se,se605947,2016-04-11T13:15:32.040Z,"13km NW of Marshall, North Carolina",earthquake,1.8,4.7,0.419,2,reviewed,se,se
2005-07-31T07:07:07.970Z,38.718,-92.725,5,3.3,mblg,22,136.7,,,us,usp000dwby,2015-01-29T02:52:30.957Z,"Missouri",earthquake,,,,,reviewed,slm,slm
2005-07-23T02:48:19.950Z,47.062,-75.1275,10,3,md,5,345,,0.63,ld,ld2005072300,2016-05-27T19:18:59.260Z,"southern Quebec, Canada",earthquake,13.43,31.61,,,reviewed,ld,ld
2005-07-04T11:47:14.340Z,46.2435,-76.886,13.43,3.25,md,6,290,1.889,0.1,ld,ld2005070400,2016-05-27T19:18:58.020Z,"southern Quebec, Canada",earthquake,4.08,4.97,,,reviewed,ld,ld
2005-06-27T15:46:52.350Z,37.6341667,-89.4193333,9.64,3,mlg,27,90,0.1793,0.19,nm,nm605779,2016-04-11T12:56:12.030Z,"16km SSW of Murphysboro, Illinois",earthquake,1.4,2.6,0.286,3,reviewed,nm,nm
2005-06-20T12:21:42.510Z,36.9225,-89.0041667,18.72,3.6,mw,26,79,0.2358,0.29,nm,nm605776,2016-04-11T12:57:24.689Z,"5km N of Bardwell, Kentucky",earthquake,0.5,1.1,0.072,3,reviewed,nm,nm
2005-06-02T11:35:11.200Z,36.1501667,-89.4735,15.02,4,mw,35,57,0.03105,0.07,nm,nm605762,2016-04-26T21:01:22.665Z,"12km S of Ridgely, Tennessee",earthquake,0.2,0.6,0.457,9,reviewed,nm,nm
2005-05-18T19:59:42.900Z,38.46,-93.967,5,3.3,mblg,13,161.8,,0.62,us,usp000dr44,2015-03-24T00:44:26.778Z,"Missouri",earthquake,,,,,reviewed,us,us
2005-05-01T12:37:31.500Z,35.835,-90.147,10,4.2,mw,32,65,0.05089,0.08,nm,nm605742,2016-04-26T20:59:56.017Z,"5km SSE of Manila, Arkansas",earthquake,0.3,0.8,0.316,2,reviewed,nm,nm
2005-04-22T05:17:04.090Z,34.179,-95.192,5,3,mblg,10,72.2,,,us,usp000dnz8,2015-03-24T02:11:54.349Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
2005-04-08T04:32:38.000Z,46.26,-73.45,18,3.4,mblg,13,160.3,,,us,usp000dmk5,2014-11-07T01:25:31.077Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2005-03-31T15:13:08.000Z,46.28,-75.64,18,3.4,mblg,5,300.5,,,us,usp000dktm,2014-11-07T01:25:22.922Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2005-03-22T08:11:50.510Z,31.836,-88.06,5,3.3,mblg,9,204.2,,0.16,us,usp000djsv,2014-11-07T01:25:17.704Z,"Alabama",earthquake,,,,,reviewed,us,us
2005-03-13T17:08:14.000Z,46.54,-80.98,18,3.6,mblg,26,79.8,,,us,usp000dj4b,2014-11-07T01:25:13.964Z,"Ontario, Canada",earthquake,,,,,reviewed,ott,ott
2005-03-06T06:17:49.000Z,47.75,-69.73,13.3,4.9,mb,199,30.1,,,us,usp000dhn5,2017-04-26T18:04:00.504Z,"St. Lawrence Valley region, Quebec, Canada",earthquake,,,,78,reviewed,ott,us
2005-02-10T14:04:53.790Z,35.7591667,-90.2498333,15.48,4.1,mw,36,63,,0.09,nm,nm605688,2016-04-26T20:48:41.301Z,"6km E of Caraway, Arkansas",earthquake,0.4,0.5,0.251,16,reviewed,nm,nm
2005-01-05T15:32:42.000Z,47.01,-66.57,5,3.7,mblg,11,325,,,us,usp000dcm2,2014-11-07T01:24:34.747Z,"New Brunswick, Canada",earthquake,,,,,reviewed,ott,ott
2004-12-23T06:54:20.660Z,35.4293333,-84.2041667,7.68,3,md,10,121,0.2294,0.04,se,se605665,2016-04-11T13:49:13.200Z,"17km SE of Madisonville, Tennessee",earthquake,1.6,5.3,0.102,3,reviewed,se,se
2004-11-22T23:42:13.450Z,34.864,-97.672,5,3,mblg,10,104.3,,,us,usp000d8zx,2014-11-07T01:24:04.311Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
2004-11-07T11:20:21.430Z,32.649,-87.933,5,4.3,mwr,61,78.9,,0.9,us,usp000d7vw,2016-04-11T13:48:04.720Z,"8km NNW of Eutaw, Alabama",earthquake,,,,,reviewed,us,slm
2004-09-17T15:21:43.620Z,36.9328333,-84.004,1.29,3.7,mlg,23,96,,0.2,se,se605646,2016-04-11T13:48:40.043Z,"8km ESE of Corbin, Kentucky",earthquake,2.2,6.7,0.579,2,reviewed,se,se
2004-09-12T13:05:19.700Z,39.6043333,-85.6615,2.4,3.8,mw,16,167,0.7946,0.45,nm,nm605535,2016-04-11T13:36:46.656Z,"8km SSE of Morristown, Indiana",earthquake,1.92,1.41,,,reviewed,nm,nm
2004-08-19T23:51:49.420Z,33.203,-86.968,5,3.6,mwr,16,102.3,,1.03,us,usp000d2fz,2015-03-24T01:54:13.100Z,"Alabama",earthquake,,,,,reviewed,us,slm
2004-08-04T23:55:26.670Z,43.6955,-78.254,4.76,3,md,34,41,0.2504,0.6,ld,ld2004080400,2016-05-27T19:18:21.330Z,"New York",earthquake,0.57,1.36,,,reviewed,ld,ld
2004-07-20T09:13:14.400Z,32.972,-80.248,10.3,3.1,md,,,,,se,se605638,2016-04-11T13:46:25.430Z,"7km WSW of Centerville, South Carolina",earthquake,0.4,0.4,,,reviewed,se,se
2004-07-16T12:17:30.670Z,40.633,-95.549,5,3.5,mwr,13,68.9,,0.65,us,usp000d09f,2015-03-24T00:42:37.422Z,"Iowa",earthquake,,,,,reviewed,us,slm
2004-07-16T03:25:16.930Z,36.8648333,-89.1753333,4.41,3.5,mw,34,73,0.1503,0.06,nm,nm605507,2016-04-11T13:34:56.918Z,"13km SW of Wickliffe, Kentucky",earthquake,0.6,0.2,0.099,4,reviewed,nm,nm
2004-06-30T04:03:14.580Z,41.78,-81.08,5,3.3,mblg,26,87.8,,,us,usp000cz7a,2015-03-24T00:42:34.895Z,"Ohio",earthquake,,,,,reviewed,ogso,ogso
2004-06-28T06:10:52.170Z,41.46,-88.9,10,4.2,mwr,60,42,,0.79,us,usp000cz1k,2016-04-11T13:38:48.977Z,"10km NW of Ottawa, Illinois",earthquake,,,,,reviewed,us,slm
2004-06-15T08:34:21.230Z,36.7258333,-89.6833333,4.54,3.5,mw,24,68,0.03734,0.04,nm,nm605494,2016-04-11T13:32:56.332Z,"16km NNW of Lilbourn, Missouri",earthquake,0.3,0.8,0.228,4,reviewed,nm,nm
2004-06-08T00:15:09.990Z,34.233,-97.254,5,3.5,mblg,16,72.8,,1.06,us,usp000cxd7,2014-11-07T01:22:34.963Z,"Oklahoma",earthquake,,,,,reviewed,us,us
2004-05-09T08:56:10.430Z,33.231,-86.96,5,3.3,mblg,12,113.3,,0.38,us,usp000cuht,2015-03-24T02:01:42.187Z,"Alabama",earthquake,,,,,reviewed,us,us
2003-12-29T09:02:09.170Z,38.1238333,-90.1678333,0,3,mw,17,88,0.3355,0.19,nm,nm605327,2016-04-11T14:26:45.680Z,"18km WSW of Red Bud, Illinois",earthquake,1,4.4,0.551,2,reviewed,nm,nm
2003-12-22T23:50:26.000Z,32.924,-80.157,5.6,3,md,,,,,se,se605391,2016-04-11T14:33:21.680Z,"8km SSW of Ladson, South Carolina",earthquake,0.3,0.6,,,reviewed,se,se
2003-12-09T20:59:18.700Z,37.774,-78.1,10,4.5,mlg,,,,,se,se605386,2017-04-13T22:17:04.651Z,"16km E of Weber City, Virginia",earthquake,8.8,6.3,,,reviewed,se,se
2003-11-21T01:09:11.630Z,44.256,-98.776,5,3.5,mblg,7,82.1,,0.93,us,usp000cdhv,2014-11-07T01:20:31.965Z,"South Dakota",earthquake,,,,,reviewed,us,us
2003-10-18T16:25:07.000Z,46.94,-67.19,18,3.5,mblg,11,296.4,,,us,usp000caq3,2014-11-07T01:20:13.524Z,"New Brunswick, Canada",earthquake,,,,,reviewed,ott,ott
2003-10-15T04:13:14.000Z,45.08,-66.91,18,3.1,mblg,10,318.8,,,us,usp000cadr,2014-11-07T01:20:12.026Z,"New Brunswick, Canada",earthquake,,,,,reviewed,ott,ott
2003-10-12T08:26:07.000Z,47.01,-76.37,18,4.2,mb,44,96,,,us,usp000ca7b,2014-11-07T01:20:11.309Z,"southern Quebec, Canada",earthquake,,,,4,reviewed,ott,us
2003-09-30T02:28:03.380Z,31.115,-87.52,5,3.3,mblg,9,217.4,,0.7,us,usp000c93u,2016-04-11T14:31:18.700Z,"3km E of Atmore, Alabama",earthquake,,,,,reviewed,us,us
2003-08-26T18:24:18.370Z,40.6063333,-75.1055,2.91,3.1,md,15,150,0.4176,0.26,ld,ld2003082600,2016-08-31T19:01:16.822Z,"New Jersey",earthquake,0.98,1.12,,,reviewed,ld,ld
2003-08-26T02:26:57.670Z,37.1055,-88.6828333,1.71,3.1,mlg,25,94,0.5998,0.35,nm,nm605244,2016-04-11T14:17:48.170Z,"6km SE of Metropolis, Illinois",earthquake,1.9,5.3,0.128,3,reviewed,nm,nm
2003-08-16T05:09:23.460Z,36.7925,-91.5963333,0.07,3.7,mw,51,175,1.14,0.44,nm,nm605239,2016-04-11T14:18:43.548Z,"20km WNW of Alton, Missouri",earthquake,1.9,3.3,0.179,6,reviewed,nm,nm
2003-07-13T20:15:16.960Z,32.335,-82.144,5,3.6,mblg,9,216.4,,0.56,us,usp000c2e5,2015-03-24T00:42:21.919Z,"Georgia, USA",earthquake,,,,,reviewed,us,us
2003-06-30T19:21:17.200Z,41.8,-81.2,4.6,3.6,mblg,19,80.5,,,us,usp000c1bd,2016-05-27T19:18:02.800Z,"Lake Erie, Ohio",earthquake,,,,,reviewed,ogso,ott
2003-06-13T11:34:40.000Z,47.7,-70.09,11.1,4.1,mblg,19,119.6,,,us,usp000bzsc,2014-11-07T01:18:55.309Z,"St. Lawrence Valley region, Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2003-06-06T12:29:34.210Z,36.8788333,-88.9958333,2.5,4,mw,42,50,0.1184,0.29,nm,nm605194,2016-04-11T14:19:33.346Z,"1km NE of Bardwell, Kentucky",earthquake,1.2,1.3,0.363,5,reviewed,nm,nm
2003-05-05T16:32:34.390Z,37.6256667,-77.9551667,12.5,3.6,mw,9,164,,0.43,se,se605353,2016-05-27T19:18:01.460Z,"8km SW of Goochland, Virginia",earthquake,6.4,8.4,1.019,1,reviewed,se,se
2003-05-05T10:53:49.900Z,33.055,-80.19,11.4,3.1,md,,,,,se,se605352,2016-04-11T14:29:21.390Z,"4km NNW of Summerville, South Carolina",earthquake,0.3,0.7,,,reviewed,se,se
2003-05-02T10:48:43.990Z,34.4931667,-85.6066667,14.5,3.1,md,15,98,,0.14,se,se605351,2016-04-11T14:29:15.090Z,"11km ENE of Fort Payne, Alabama",earthquake,1.7,3,0.034,1,reviewed,se,se
2003-05-02T08:10:14.040Z,37.9655,-88.6633333,0.09,3.2,md,21,115,,0.34,nm,nm605177,2016-04-11T14:10:31.700Z,"18km SW of McLeansboro, Illinois",earthquake,2.7,5.1,0.159,2,reviewed,nm,nm
2003-04-30T04:56:21.580Z,35.945,-89.9161667,23.68,4,md,31,75,0.08369,0.07,nm,nm605172,2016-04-11T14:15:24.886Z,"1km N of Blytheville, Arkansas",earthquake,0.3,0.6,0.396,15,reviewed,nm,nm
2003-04-29T09:45:41.100Z,34.4423333,-85.6401667,3.08,3.1,md,14,167,,0.17,se,se605344,2016-04-11T14:28:30.760Z,"7km E of Fort Payne, Alabama",earthquake,1.8,4.5,0.178,7,reviewed,se,se
2003-04-29T08:59:39.070Z,34.4938333,-85.6298333,19.81,4.6,mw,21,154,,0.07,se,se605341,2017-04-13T22:16:26.000Z,"9km NE of Fort Payne, Alabama",earthquake,0.8,0.9,,,reviewed,se,se
2003-04-13T04:52:53.920Z,26.087,-86.085,10,3.2,mb,11,222.7,,1.43,us,usp000bv2f,2014-11-07T01:18:20.175Z,"Gulf of Mexico",earthquake,,,,2,reviewed,us,us
2003-04-08T15:06:14.400Z,44.615,-74.34,10,3.7,mblg,23,69.1,,,us,usp000buqg,2015-01-28T22:52:13.761Z,"New York",earthquake,,,,,reviewed,pal,ott
2003-03-18T06:04:24.210Z,33.689,-82.888,5,3.5,mblg,9,80.7,,0.96,us,usp000bsy4,2015-03-24T01:40:14.629Z,"Georgia, USA",earthquake,,,,,reviewed,us,us
2003-02-09T16:18:03.000Z,46.51,-75.2,18,3.3,mblg,7,,,,us,usp000bqb0,2014-11-07T01:17:46.647Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2002-11-11T23:39:29.720Z,32.404,-79.936,2.4,4,mb,66,,,,us,usp000bhft,2016-02-16T23:57:19.279Z,"South Carolina",earthquake,,,,7,reviewed,csc,us
2002-11-08T13:29:03.190Z,32.422,-79.95,3.9,3.5,mblg,12,,,,us,usp000bh2r,2014-11-07T01:17:04.383Z,"South Carolina",earthquake,,,,,reviewed,csc,us
2002-11-07T16:55:06.000Z,44.05,-77.43,18,3,mblg,8,,,,us,usp000bgzp,2014-11-07T01:17:04.081Z,"southern Ontario, Canada",earthquake,,,,,reviewed,ott,ott
2002-11-03T20:41:56.910Z,42.768,-98.896,5,4.3,mb,70,,,0.9,us,usp000bg0f,2015-03-24T01:42:23.164Z,"Nebraska",earthquake,,,,11,reviewed,us,us
2002-11-01T11:08:56.280Z,39.119,-99.089,5,3,mblg,9,,,0.84,us,usp000bft7,2014-11-07T01:16:54.031Z,"Kansas",earthquake,,,,,reviewed,us,us
2002-10-26T20:05:56.370Z,34.067,-90.697,3.19,3.1,mlg,23,294,,0.2,nm,nm605110,2016-04-11T16:14:34.540Z,"14km NNE of Shelby, Mississippi",earthquake,3.6,2.6,0.048,1,reviewed,nm,nm
2002-10-20T02:18:13.000Z,34.274,-96.079,5,3.4,mblg,23,,,,us,usp000bewb,2017-06-26T21:06:55.153Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
2002-09-19T14:44:36.150Z,27.822,-89.135,10,3.7,mb,27,,,1.12,us,usp000bcnd,2014-11-07T01:16:32.771Z,"Gulf of Mexico",earthquake,,,,5,reviewed,us,us
2002-09-07T21:27:45.000Z,46.96,-76.29,18,3.7,mblg,7,,,,us,usp000bbka,2014-11-07T01:16:28.616Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2002-08-17T05:53:54.000Z,47.33,-70.51,13.3,3.8,mblg,10,,,,us,usp000ba20,2014-11-07T01:16:17.192Z,"St. Lawrence Valley region, Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2002-07-26T08:32:17.210Z,44.362,-98.219,5,3.1,mblg,6,,,1.41,us,usp000b8tf,2014-11-07T01:16:06.855Z,"South Dakota",earthquake,,,,,reviewed,us,ott
2002-07-23T02:08:59.000Z,49.59,-66.95,18,4,mblg,8,,,,us,usp000b8ky,2014-11-07T01:16:06.152Z,"Gaspe Peninsula, Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2002-06-25T13:40:28.100Z,44.499,-73.703,9,3,md,10,,,,us,usp000b6wq,2014-11-07T01:15:53.254Z,"New York",earthquake,,,,,reviewed,pal,pal
2002-06-20T04:29:40.320Z,41.509,-98.623,5,3.3,mb,20,,,1.33,us,usp000b6j5,2015-03-24T02:08:47.329Z,"Nebraska",earthquake,,,,1,reviewed,us,us
2002-06-18T17:37:17.270Z,38.0001667,-87.7563333,16.05,4.6,mw,14,99,,0.17,nm,nm605053,2017-04-13T22:15:32.990Z,"14km ENE of Mount Vernon, Indiana",earthquake,1.7,0.9,,,reviewed,nm,nm
2002-06-01T11:35:29.000Z,45.59,-73.86,18,3.2,mblg,8,,,,us,usp000b5bk,2014-11-07T01:15:43.968Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2002-05-31T09:57:10.020Z,34.025,-97.619,5,3.3,mblg,10,,,1.33,us,usp000b59p,2014-11-07T01:15:41.515Z,"Oklahoma",earthquake,,,,,reviewed,us,us
2002-05-28T09:15:38.000Z,45.63,-76.62,18,3.4,mblg,12,,,,us,usp000b53y,2014-11-07T01:15:40.839Z,"southern Ontario, Canada",earthquake,,,,,reviewed,ott,ott
2002-05-27T00:28:16.990Z,27.117,-94.442,10,3.8,mb,15,,,1.12,us,usp000b51e,2014-11-07T01:15:40.537Z,"Gulf of Mexico",earthquake,,,,6,reviewed,us,us
2002-05-24T23:46:00.400Z,44.504,-73.675,10,3.1,ml,17,,,,us,usp000b4x4,2014-11-07T01:15:39.925Z,"New York",earthquake,,,,,reviewed,pal,pal
2002-05-21T20:35:34.430Z,32.797,-88.102,5,3.1,mblg,5,,,0.46,us,usp000b4r9,2014-11-07T01:15:38.935Z,"Alabama",earthquake,,,,,reviewed,us,us
2002-04-20T11:04:42.420Z,44.4898333,-73.6898333,5,3.7,mlg,8,88,0.3575,0.26,ld,ld2002042001,2016-05-27T19:17:49.910Z,"New York",earthquake,0.6,31.61,,,reviewed,ld,ld
2002-04-20T10:50:47.450Z,44.5123333,-73.6973333,4.83,5.3,mlg,11,91,0.3375,0.18,ld,ld2002042000,2017-04-26T18:00:04.054Z,"New York",earthquake,0.5,1.73,,,reviewed,ld,ld
2002-03-12T08:30:47.670Z,37.2496667,-89.9596667,9.93,3.1,md,23,292,0.3727,0.19,nm,nm605010,2016-04-11T16:03:58.040Z,"6km S of Marble Hill, Missouri",earthquake,7.6,8.4,0.298,13,reviewed,nm,nm
2002-03-12T07:13:25.790Z,41.62,-69.33,1,3,mblg,10,,,,us,usp000b05r,2014-11-07T01:15:07.819Z,"southern New England",earthquake,,,,,reviewed,wes,wes
2002-02-24T21:38:33.000Z,45.29,-75.17,18,3.1,mblg,8,,,,us,usp000az47,2014-11-07T01:14:57.813Z,"Ontario-Quebec border region, Canada",earthquake,,,,,reviewed,ott,ott
2002-02-11T11:41:37.000Z,46.06,-73.46,10,3.8,mblg,17,,,,us,usp000ay81,2014-11-07T01:14:54.132Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2002-02-08T16:07:13.600Z,34.727,-98.361,5,3.8,mblg,32,,,,us,usp000ay1d,2015-03-24T01:57:33.793Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
2002-02-06T04:52:51.020Z,28.42,-69.947,10,3.6,mb,16,,,0.78,us,usp000axwg,2014-11-07T01:14:52.996Z,"off the east coast of the United States",earthquake,,,,2,reviewed,us,us
2002-01-20T14:11:55.000Z,49.49,-66.95,30,4.1,mblg,13,,,,us,usp000awuu,2014-11-07T01:14:43.638Z,"Gaspe Peninsula, Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2002-01-12T08:26:52.900Z,28.279,-69.566,10,5.4,mwc,429,,,0.85,us,usp000aw9y,2016-11-09T21:39:07.191Z,"off the east coast of the United States",earthquake,,,,,reviewed,us,hrv
2001-12-24T16:58:21.000Z,46.87,-76.49,18,3.8,mblg,16,,,,us,usp000av75,2014-11-07T01:14:31.432Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2001-12-08T01:08:21.510Z,34.735,-86.245,5,3.9,mblg,8,,,0.32,us,usp000au76,2015-03-24T01:38:57.544Z,"Alabama",earthquake,,,,,reviewed,us,us
2001-10-25T00:24:29.800Z,45.2,-68.67,9.4,3.3,mblg,22,,,,us,usp000arkr,2014-11-07T01:14:02.875Z,"Maine",earthquake,,,,,reviewed,wes,wes
2001-09-22T16:01:20.550Z,38.026,-78.396,2,3.2,mblg,8,,,,us,usp000apm3,2014-11-07T01:13:49.906Z,"Virginia",earthquake,,,,,reviewed,bla,bla
2001-08-04T01:13:27.060Z,34.3343333,-93.2398333,0.02,3.2,md,10,222,0.3489,0.38,nm,nm604896,2016-11-17T13:23:49.850Z,"16km SW of Lake Hamilton, Arkansas",earthquake,8.6,9.9,1.042,2,reviewed,nm,nm
2001-07-26T05:26:45.810Z,36.0008333,-83.5536667,17.08,3.2,mlg,14,64,,0.13,se,se610719,2016-11-17T13:31:57.520Z,"11km S of New Market, Tennessee",earthquake,1.8,3.1,0.435,4,reviewed,se,se
2001-07-24T14:02:35.000Z,37.7,-97,5,3,mblg,15,,,,us,usp000ak31,2014-11-07T01:13:20.713Z,"Kansas",earthquake,,,,,reviewed,macr,us
2001-07-07T20:45:42.810Z,36.2743333,-89.4016667,13.41,3,mlg,40,71,0.01929,0.06,nm,nm604875,2016-11-17T13:21:33.840Z,"7km E of Ridgely, Tennessee",earthquake,0.4,0.7,0.241,18,reviewed,nm,nm
2001-06-11T18:27:54.250Z,30.226,-79.885,10,3.3,mblg,15,,,1.38,us,usp000agf0,2014-11-07T01:13:01.938Z,"off the east coast of the United States",earthquake,,,,,reviewed,us,us
2001-06-03T22:36:46.460Z,41.905,-80.767,5,3.4,mblg,13,,,0.57,us,usp000ag00,2015-03-24T02:06:14.115Z,"Ohio",earthquake,,,,,reviewed,us,ott
2001-05-04T18:15:23.710Z,35.2195,-92.2405,5.94,3.1,md,11,188,0.4513,0.3,nm,nm604827,2016-11-17T13:16:33.420Z,"13km E of Greenbrier, Arkansas",earthquake,2.9,2.6,0.048,1,reviewed,nm,nm
2001-05-04T06:42:12.640Z,35.2426667,-92.2938333,7.74,4.3,mw,34,151,,0.27,nm,nm604823,2017-04-13T22:14:14.597Z,"8km E of Greenbrier, Arkansas",earthquake,2.3,2.7,0.956,5,reviewed,nm,nm
2001-04-13T16:36:20.790Z,36.53,-83.34,0,3,md,16,,,,us,usp000ad5y,2014-11-07T01:12:34.545Z,"eastern Tennessee",earthquake,,,,,reviewed,tva,tva
2001-03-30T17:13:55.600Z,37.933,-93.327,5,3.1,mblg,7,,,0.58,us,usp000ac8m,2014-11-07T01:12:26.679Z,"Missouri",earthquake,,,,,reviewed,us,us
2001-03-21T23:35:35.090Z,34.857,-85.439,3,3.2,md,13,,,,us,usp000abuc,2014-11-07T01:12:23.382Z,"Alabama",earthquake,,,,,reviewed,tva,tva
2001-03-19T10:40:17.000Z,47.05,-76.28,18,3.9,mblg,11,,,,us,usp000abqx,2014-11-07T01:12:22.383Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2001-03-16T04:39:07.680Z,28.361,-89.029,10,3.6,mb,19,,,1.28,us,usp000abgk,2014-11-07T01:12:21.533Z,"Gulf of Mexico",earthquake,,,,6,reviewed,us,us
2001-03-07T17:12:24.020Z,35.5301667,-84.8431667,18.04,3.2,mlg,12,62,,0.09,se,se604764,2016-11-17T13:31:26.220Z,"5km WNW of Decatur, Tennessee",earthquake,0.5,1.7,0.791,2,reviewed,se,se
2001-03-03T10:46:13.000Z,33.19,-92.66,5,3,mblg,6,,,,us,usp000aau8,2016-04-13T18:16:02.060Z,"2km SSE of El Dorado, Arkansas",earthquake,,,,,reviewed,slm,slm
2001-02-03T20:15:15.000Z,42.345,-77.394,0,3.2,mblg,11,,,,us,usp000a905,2014-11-07T01:12:05.071Z,"New York",earthquake,,,,,reviewed,pal,ott
2001-01-26T03:03:20.060Z,41.942,-80.802,5,3.9,mb,19,,,0.83,us,usp000a8dr,2015-03-24T01:40:56.894Z,"Lake Erie, Ohio",earthquake,,,,3,reviewed,us,us
2000-12-09T06:46:09.120Z,28.027,-90.171,10,4.3,ms,27,,,1.44,us,usp000a5rp,2014-11-07T01:11:41.891Z,"Gulf of Mexico",earthquake,,,,6,reviewed,us,us
2000-12-07T14:08:50.200Z,37.9711667,-87.6365,5,3.9,md,23,147,,0.62,nm,nm604709,2016-04-13T18:58:23.530Z,"7km W of Evansville, Indiana",earthquake,1.7,1.1,,,reviewed,nm,nm
2000-10-06T13:59:04.000Z,45.13,-74.02,18,3.8,mblg,9,,,,us,usp000a1br,2014-11-07T01:11:14.409Z,"Ontario-Quebec border region, Canada",earthquake,,,,,reviewed,ott,ott
2000-09-07T10:07:40.780Z,44.355,-69.382,5,3.2,mblg,10,,,0.34,us,usp0009zuk,2014-11-07T01:11:03.251Z,"Maine",earthquake,,,,,reviewed,us,ott
2000-08-22T20:12:14.920Z,36.4755,-91.0996667,10.09,3.9,mlg,35,152,,0.15,nm,nm604669,2016-04-13T18:53:52.434Z,"26km NNW of Pocahontas, Arkansas",earthquake,2.5,4.3,0.814,8,reviewed,nm,nm
2000-08-06T08:52:24.000Z,46.19,-74.97,18,4,mb,28,,,,us,usp0009y04,2014-11-07T01:10:49.779Z,"southern Quebec, Canada",earthquake,,,,1,reviewed,ott,us
2000-07-12T15:01:49.000Z,47.52,-71.1,10,4.2,mblg,15,,,,us,usp0009wbu,2014-11-07T01:10:35.711Z,"southern Quebec, Canada",earthquake,,,,,reviewed,ott,ott
