time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-06-27T03:31:28.200Z,36.7458,-98.2238,4.61,3.5,mwr,,107,,0.67,us,us10002m1j,2015-09-02T22:37:20.040Z,"11km E of Cherokee, Oklahoma",earthquake,3.8,6.6,0.036,76,reviewed,tul,us
2015-06-27T02:38:11.700Z,35.8769,-97.0439,5,3,ml,,60,,0.6,us,us10002m8e,2015-09-02T22:37:20.040Z,"10km S of Perkins, Oklahoma",earthquake,1.2,6.4,,,reviewed,tul,tul
2015-06-27T00:56:43.000Z,36.8519,-97.6976,6.76,3.2,ml,,,,0.8,us,us10002m1d,2015-09-02T22:37:20.040Z,"5km NNE of Medford, Oklahoma",earthquake,2.7,7.6,,,reviewed,tul,tul
2015-06-26T10:49:58.800Z,35.74,-97.379,4.8,3.4,ml,,,,0.39,us,us10002luq,2015-09-02T22:37:19.040Z,"13km NE of Edmond, Oklahoma",earthquake,2.4,7.6,,,reviewed,tul,tul
2015-06-26T10:18:35.700Z,36.101,-97.344,5,3.1,ml,,,,0.8,us,us10002luk,2015-09-02T22:37:19.040Z,"19km NNW of Langston, Oklahoma",earthquake,0.9,7.4,,,reviewed,tul,tul
2015-06-26T06:19:23.200Z,35.7436,-97.3771,5.752,3.4,ml,,,,0.51,us,us10002lse,2015-09-02T22:37:19.040Z,"13km NE of Edmond, Oklahoma",earthquake,1.1,7.1,,,reviewed,tul,tul
2015-06-26T05:54:03.800Z,35.7417,-97.3796,5,3.7,mwr,,66,,0.55,us,us10002ls3,2015-09-02T22:37:19.040Z,"13km NE of Edmond, Oklahoma",earthquake,3.4,7.3,0.041,57,reviewed,tul,us
2015-06-26T04:35:56.300Z,35.739,-97.388,4.9,3.5,mwr,,,,0.64,us,us10002lrn,2015-09-02T22:37:19.040Z,"12km NE of Edmond, Oklahoma",earthquake,1.9,6.5,0.04,61,reviewed,tul,us
2015-06-25T12:54:25.000Z,35.8185,-97.4388,4.04,3,ml,,,,0.65,us,us10002lje,2015-09-02T22:37:18.040Z,"6km S of Guthrie, Oklahoma",earthquake,2.6,7.7,,,reviewed,tul,tul
2015-06-25T06:03:06.800Z,36.7312,-98.3156,5.73,3.1,ml,,,,0.64,us,us10002li3,2015-09-02T22:37:18.040Z,"4km SE of Cherokee, Oklahoma",earthquake,2.2,2.7,,,reviewed,tul,tul
2015-06-23T17:37:55.400Z,36.688,-98.6114,4.526,3.4,ml,,132,,0.52,us,us10002l7e,2015-09-01T00:53:55.040Z,"13km SSE of Alva, Oklahoma",earthquake,3.3,6.7,,,reviewed,tul,tul
2015-06-22T22:16:20.800Z,35.743,-97.3876,5.534,3.9,mwr,,52,,0.61,us,us10002l0a,2015-09-01T00:53:54.040Z,"12km NE of Edmond, Oklahoma",earthquake,1.8,5.7,0.046,45,reviewed,tul,us
2015-06-22T21:09:27.900Z,35.7499,-97.4005,5,3.5,ml,,,,0.69,us,us10002l9b,2015-09-01T00:53:54.040Z,"12km NNE of Edmond, Oklahoma",earthquake,1.3,5.2,,,reviewed,tul,tul
2015-06-22T21:06:30.100Z,35.7477,-97.3989,5.854,3.6,mwr,,,,0.65,us,us10002kyx,2015-09-01T00:53:54.040Z,"12km NE of Edmond, Oklahoma",earthquake,1.8,7.3,0.08,15,reviewed,tul,us
2015-06-22T19:47:26.900Z,35.8169,-97.4468,5.454,3.4,ml,,102,,0.56,us,us10002ky4,2015-09-01T00:53:54.040Z,"7km SSW of Guthrie, Oklahoma",earthquake,2.4,6.4,,,reviewed,tul,tul
2015-06-22T04:54:12.600Z,36.2134,-97.5616,5.625,3.4,mwr,,,,1.04,us,us10002kt2,2015-09-01T00:53:53.040Z,"25km WSW of Perry, Oklahoma",earthquake,2.5,7.5,,12,reviewed,tul,slm
2015-06-22T04:05:43.100Z,35.7429,-97.394,5.278,3,ml,,53,,0.45,us,us10002l7x,2015-09-01T00:53:53.040Z,"12km NE of Edmond, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2015-06-22T04:00:34.600Z,35.7437,-97.3836,6.181,3.2,mwr,,52,,0.67,us,us10002kst,2015-09-01T00:53:53.040Z,"13km NE of Edmond, Oklahoma",earthquake,2.6,7.1,,12,reviewed,tul,slm
2015-06-21T18:58:12.000Z,36.2855,-97.52,6.33,3.3,ml,,,,0.55,us,us10002kqn,2015-09-01T00:53:53.040Z,"20km W of Perry, Oklahoma",earthquake,0.8,7.7,,,reviewed,tul,tul
2015-06-21T17:51:38.000Z,36.2917,-96.8601,5,3.4,ml,,,,0.85,us,us10002kqc,2015-09-01T00:53:53.040Z,"7km SW of Pawnee, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2015-06-21T12:25:00.000Z,36.5534,-97.1898,6.12,3.1,ml,,63,,0.44,us,us10002kp4,2015-09-01T00:53:53.040Z,"17km SE of Tonkawa, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2015-06-21T00:58:56.000Z,35.7475,-97.4006,5.882,3.4,ml,,54,,0.44,us,us10002kls,2015-09-01T00:53:52.040Z,"12km NNE of Edmond, Oklahoma",earthquake,1.6,7.2,,,reviewed,tul,tul
2015-06-20T21:07:02.400Z,35.7428,-97.3843,6.149,3.1,ml,,51,,0.51,us,us10002kkk,2015-09-01T00:53:52.040Z,"13km NE of Edmond, Oklahoma",earthquake,3,7.4,,,reviewed,tul,tul
2015-06-20T15:50:37.400Z,36.2938,-97.5363,6.006,3,ml,,56,,0.43,us,us10002ki9,2015-09-01T00:53:52.040Z,"22km W of Perry, Oklahoma",earthquake,1,7.9,,,reviewed,tul,tul
2015-06-20T11:59:21.400Z,36.2884,-96.8624,5,3.3,ml,,200,,0.69,us,us10002ky5,2015-09-01T00:53:51.040Z,"7km SW of Pawnee, Oklahoma",earthquake,0.9,7.4,,,reviewed,tul,tul
2015-06-20T11:21:16.000Z,35.739,-97.3839,5.35,3.4,mwr,,51,,0.76,us,us10002kh9,2015-09-01T00:53:51.040Z,"12km NE of Edmond, Oklahoma",earthquake,0.8,5.6,,28,reviewed,tul,slm
2015-06-20T10:56:03.200Z,35.7469,-97.3998,5.589,3.3,mwr,,54,,0.58,us,us10002kgz,2015-09-01T00:53:51.040Z,"12km NE of Edmond, Oklahoma",earthquake,4.4,7.1,,24,reviewed,tul,slm
2015-06-20T06:46:05.600Z,35.7417,-97.3866,5,3,ml,,51,,0.57,us,us10002kft,2015-09-01T00:53:51.040Z,"12km NE of Edmond, Oklahoma",earthquake,1.3,4.9,,,reviewed,tul,tul
2015-06-20T06:26:01.200Z,35.9022,-97.2608,4.929,3.1,ml,,65,,0.57,us,us10002kfr,2015-09-01T00:53:51.040Z,"4km S of Langston, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul
2015-06-20T05:23:01.500Z,35.746,-97.3989,5.376,3.4,ml,,54,,0.66,us,us10002kfd,2015-09-01T00:53:51.040Z,"12km NE of Edmond, Oklahoma",earthquake,1.2,4.7,,,reviewed,tul,tul
2015-06-20T05:10:54.900Z,35.7392,-97.3865,3,4,mwr,,,,0.64,us,us10002kf3,2017-02-03T19:49:02.056Z,"12km NE of Edmond, Oklahoma",earthquake,3.2,5.3,0.063,24,reviewed,tul,us
2015-06-20T04:36:05.600Z,35.7446,-97.3924,5.667,3.5,ml,,53,,0.59,us,us10002kex,2015-09-01T00:53:51.040Z,"12km NE of Edmond, Oklahoma",earthquake,1.6,5.5,,,reviewed,tul,tul
2015-06-20T04:29:03.600Z,35.7447,-97.3919,5.649,3.6,ml,,53,,0.72,us,us10002kev,2015-09-01T00:53:51.040Z,"12km NE of Edmond, Oklahoma",earthquake,1.6,7,,,reviewed,tul,tul
2015-06-19T21:56:04.800Z,36.8521,-98.276,5.774,3.2,ml,,116,,0.49,us,us10002kcm,2015-09-01T00:53:51.040Z,"13km NNE of Cherokee, Oklahoma",earthquake,4.1,2.6,,,reviewed,tul,tul
2015-06-19T16:23:48.000Z,36.1248,-97.2797,3.542,3,ml,,69,,0.64,us,us10002kym,2015-09-01T00:53:50.040Z,"18km S of Perry, Oklahoma",earthquake,1.3,7.8,,,reviewed,tul,tul
2015-06-19T13:16:07.700Z,36.2957,-97.5337,6.339,3.1,ml,,56,,0.41,us,us10002k7v,2015-09-01T00:53:50.040Z,"22km W of Perry, Oklahoma",earthquake,1.2,7.8,,,reviewed,tul,tul
2015-06-19T03:07:26.400Z,36.2954,-97.5346,5.16,3,ml,,56,,0.81,us,us10002k5v,2015-09-01T00:53:50.040Z,"22km W of Perry, Oklahoma",earthquake,3.3,8.1,,,reviewed,tul,tul
2015-06-18T23:10:17.000Z,35.7735,-97.4843,6.87,3.5,ml,,,,0.47,us,us10002k40,2015-09-01T00:53:50.040Z,"12km SSW of Guthrie, Oklahoma",earthquake,3,7.1,,,reviewed,tul,tul
2015-06-18T23:02:58.000Z,35.7719,-97.4822,7.019,3,ml,,,,0.6,us,us10002k3z,2015-09-01T00:53:50.040Z,"12km SSW of Guthrie, Oklahoma",earthquake,1.8,7,,,reviewed,tul,tul
2015-06-18T22:29:14.000Z,36.3035,-96.6757,5.015,3,ml,,106,,0.73,us,us10002k9u,2015-09-01T00:53:50.040Z,"12km ESE of Pawnee, Oklahoma",earthquake,1.5,6.6,,,reviewed,tul,tul
2015-06-17T19:21:12.200Z,36.2904,-97.5408,6.433,3.1,ml,,83,,0.35,us,us10002jzw,2015-08-20T00:44:02.040Z,"22km W of Perry, Oklahoma",earthquake,0.9,7.9,,,reviewed,tul,tul
2015-06-17T19:17:08.700Z,36.285,-97.523,6.008,4.3,mwr,,69,,0.24,us,us10002jrl,2015-08-20T00:44:02.040Z,"21km W of Perry, Oklahoma",earthquake,0.7,7.9,0.037,71,reviewed,tul,us
2015-06-16T15:35:57.600Z,36.5158,-97.2814,4.871,3.1,ml,,104,,0.33,us,us20002qbk,2015-08-20T00:44:00.040Z,"18km S of Tonkawa, Oklahoma",earthquake,2.6,7.9,,,reviewed,tul,tul
2015-06-16T03:59:15.520Z,36.511,-98.706,5,3.1,ml,,,,0.71,us,us20002q6c,2015-08-20T00:43:59.040Z,"32km S of Alva, Oklahoma",earthquake,3.5,2,,,reviewed,tul,tul
2015-06-16T02:20:36.900Z,36.3028,-96.6614,4.651,3.2,ml,,158,,0.71,us,us20002q56,2015-08-20T00:43:59.040Z,"13km ESE of Pawnee, Oklahoma",earthquake,1.5,6.7,,,reviewed,tul,tul
2015-06-15T19:49:06.560Z,37.0179,-97.9107,5,3.4,mb_lg,,69,0.074,0.6,us,us20002q1i,2015-08-20T00:43:59.040Z,"18km SE of Anthony, Kansas",earthquake,2.4,2,0.05,107,reviewed,us,us
2015-06-14T19:10:44.000Z,36.2924,-97.5306,6.02,3.3,mwr,,,,0.3,us,us20002prz,2015-08-20T00:43:57.040Z,"21km W of Perry, Oklahoma",earthquake,1.5,7.7,,5,reviewed,tul,slm
2015-06-14T18:17:09.000Z,36.286,-97.5217,6.278,4,mwr,,52,,0.85,us,us20002prt,2015-08-20T00:43:57.040Z,"20km W of Perry, Oklahoma",earthquake,2.5,6.1,0.04,59,reviewed,tul,us
2015-06-14T05:57:24.800Z,36.2884,-97.5251,6.462,3.2,ml,,79,,0.45,us,us20002ppv,2015-08-20T00:43:57.040Z,"21km W of Perry, Oklahoma",earthquake,1.2,7.5,,,reviewed,tul,tul
2015-06-13T20:54:42.600Z,36.2676,-97.3864,7.12,3.3,mwr,,,,0.48,us,us20002pnl,2015-08-20T00:43:56.040Z,"9km WSW of Perry, Oklahoma",earthquake,1.5,7.6,,10,reviewed,tul,slm
2015-06-13T07:33:34.200Z,36.5033,-97.1454,5.776,3,ml,,130,,0.5,us,us20002pls,2015-08-20T00:43:56.040Z,"21km SSW of McCord, Oklahoma",earthquake,1.5,7.2,,,reviewed,tul,tul
2015-06-13T06:40:12.200Z,36.2972,-96.6676,5,3.1,ml,,155,,0.67,us,us20002plj,2015-08-20T00:43:56.040Z,"13km ESE of Pawnee, Oklahoma",earthquake,1.9,2,,,reviewed,tul,tul
2015-06-12T23:20:03.600Z,36.296,-96.6732,0.978,3.4,ml,,161,,0.55,us,us20002pj8,2015-08-20T00:43:55.040Z,"12km ESE of Pawnee, Oklahoma",earthquake,3.1,7.6,,,reviewed,tul,tul
2015-06-12T22:42:23.900Z,36.3009,-96.674,0.355,3.7,mwr,,122,,0.59,us,us20002pis,2015-08-20T00:43:55.040Z,"12km ESE of Pawnee, Oklahoma",earthquake,2.5,7.2,0.049,40,reviewed,tul,us
2015-06-12T22:35:38.800Z,35.5581,-97.1252,6.527,3.5,ml,,130,,0.41,us,us20002pip,2015-08-20T00:43:55.040Z,"8km NNE of Harrah, Oklahoma",earthquake,1.7,4.6,,,reviewed,tul,tul
2015-06-12T04:38:26.500Z,36.292,-97.534,6.1,3.6,mwr,,,,0.71,us,us20002p8p,2015-08-20T00:43:54.040Z,"22km W of Perry, Oklahoma",earthquake,2.2,6.4,0.039,64,reviewed,tul,us
2015-06-11T23:31:37.900Z,36.2829,-97.5185,5.651,3.7,mwr,,51,,0.57,us,us20002pbp,2015-08-20T00:43:54.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,7.2,0.042,54,reviewed,tul,us
2015-06-11T23:28:59.600Z,36.286,-97.5236,5.555,3.5,mwr,,78,,0.54,us,us20002p7h,2015-08-20T00:43:54.040Z,"21km W of Perry, Oklahoma",earthquake,1.3,6.1,,10,reviewed,tul,slm
2015-06-11T22:55:55.900Z,36.8722,-98.8326,2.518,3,ml,,185,,0.4,us,us20002p79,2015-08-20T00:43:54.040Z,"16km WNW of Alva, Oklahoma",earthquake,2.3,6.5,,,reviewed,tul,tul
2015-06-11T10:18:18.000Z,36.2932,-97.5259,5.658,3.2,ml,,,,0.55,us,us20002ny8,2015-08-20T00:43:53.040Z,"21km W of Perry, Oklahoma",earthquake,3.4,7.8,,,reviewed,tul,tul
2015-06-11T02:25:13.400Z,36.6241,-97.667,5,3,ml,,104,,0.57,us,us20002nzi,2015-08-20T00:43:53.040Z,"21km SSE of Medford, Oklahoma",earthquake,1.5,2,,,reviewed,tul,tul
2015-06-10T13:05:08.940Z,36.288,-97.518,8,3.4,mwr,,,,0.55,us,us20002nk3,2015-08-10T13:08:28.040Z,"20km W of Perry, Oklahoma",earthquake,2.5,1.8,0.05,38,reviewed,tul,us
2015-06-09T19:47:56.600Z,36.7434,-98.2235,4.753,3.3,ml,,107,,0.82,us,us20002nca,2015-08-10T13:08:27.040Z,"11km E of Cherokee, Oklahoma",earthquake,1.9,6.7,,,reviewed,tul,tul
2015-06-09T01:26:51.400Z,36.286,-97.5312,6.171,3.7,mwr,,54,,0.34,us,us20002n57,2015-08-10T13:08:26.040Z,"21km W of Perry, Oklahoma",earthquake,2.3,6.3,0.045,47,reviewed,tul,us
2015-06-08T21:36:58.500Z,36.2852,-97.5219,2.959,3.9,mwr,,78,,1.13,us,us20002n3y,2015-08-10T13:08:26.040Z,"21km W of Perry, Oklahoma",earthquake,2.9,5.4,0.041,58,reviewed,tul,us
2015-06-08T13:20:16.000Z,36.3916,-98.6607,4.027,3.9,ml,,130,,0.51,us,us20002mx0,2015-08-10T13:08:25.040Z,"21km NW of Fairview, Oklahoma",earthquake,4.4,7.5,,,reviewed,tul,tul
2015-06-08T04:28:16.240Z,37.232,-97.9583,5.66,3.4,mb_lg,,20,0.011,0.6,us,us20002mv8,2015-08-10T13:08:24.040Z,"8km SE of Harper, Kansas",earthquake,4.4,2.5,0.044,134,reviewed,us,us
2015-06-07T20:20:25.860Z,36.844,-97.7617,5,3.3,mb_lg,,75,0.078,0.4,us,us20002mtp,2015-08-10T13:08:24.040Z,"4km NNW of Medford, Oklahoma",earthquake,1.6,1.9,0.049,111,reviewed,us,us
2015-06-07T17:15:21.000Z,35.6767,-97.3974,5,3.5,ml,,,,0.44,us,us20002ms9,2015-08-10T13:08:23.040Z,"7km ENE of Edmond, Oklahoma",earthquake,2,2,,,reviewed,tul,tul
2015-06-07T12:56:06.900Z,36.944,-97.6353,6.509,3.1,ml,,64,,0.67,us,us20002mqr,2015-08-10T13:08:23.040Z,"10km SSW of Caldwell, Kansas",earthquake,1.8,6,,,reviewed,tul,tul
2015-06-06T18:09:35.010Z,32.9347,-88.0034,5.75,3,mb_lg,,64,0.079,0.9,us,us20002mky,2015-08-10T13:08:22.040Z,"15km NW of Eutaw, Alabama",earthquake,2.7,6.6,0.048,113,reviewed,us,us
2015-06-06T15:55:26.000Z,36.2515,-97.5339,6.668,3,ml,,61,,0.64,us,us20002mkf,2015-08-10T13:08:22.040Z,"22km W of Perry, Oklahoma",earthquake,1,7.7,,,reviewed,tul,tul
2015-06-05T23:12:47.450Z,37.2648,-97.9213,2.35,4.1,mwr,,17,0.054,1,us,us20002mgp,2017-02-03T20:15:16.599Z,"9km ESE of Harper, Kansas",earthquake,3.8,3.9,0.043,53,reviewed,us,us
2015-06-05T23:12:41.270Z,37.2194,-97.9677,5.11,3.6,mb,,22,0.007,0.59,us,us20002mgn,2015-08-10T13:08:21.040Z,"9km NE of Anthony, Kansas",earthquake,4.8,6,0.167,9,reviewed,us,us
2015-06-05T22:53:05.140Z,37.2214,-97.9528,7.36,3.2,mb_lg,,39,0.015,0.65,us,us20002mgd,2015-08-10T13:08:21.040Z,"9km SE of Harper, Kansas",earthquake,3.9,5.1,0.048,116,reviewed,us,us
2015-06-05T18:31:35.200Z,36.1659,-96.9835,5.237,3.2,ml,,62,,0.74,us,us20002mem,2015-08-10T13:08:21.040Z,"8km NE of Stillwater, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2015-06-05T17:57:48.300Z,36.6636,-98.2951,4.632,3.3,ml,,106,,0.84,us,us20002meg,2015-08-10T13:08:21.040Z,"11km SSE of Cherokee, Oklahoma",earthquake,2.8,6.7,,,reviewed,tul,tul
2015-06-05T13:28:17.100Z,36.3187,-97.5191,6.92,3,ml,,56,,0.33,us,us20002mb9,2015-08-10T13:08:21.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,7.6,,,reviewed,tul,tul
2015-06-04T18:02:03.400Z,35.7864,-96.9885,6.06,3.4,ml,,58,,0.68,us,us20002m32,2015-08-10T13:08:20.040Z,"13km NW of Chandler, Oklahoma",earthquake,1.7,6.2,,,reviewed,tul,tul
2015-06-04T10:49:03.000Z,36.5145,-97.2556,6.23,3.2,ml,,,,0.58,us,us20002lze,2015-08-10T13:08:19.040Z,"18km SSE of Tonkawa, Oklahoma",earthquake,1.7,7.8,,,reviewed,tul,tul
2015-06-04T00:17:52.200Z,36.8023,-98.5401,5,3.2,ml,,134,,0.36,us,us20002lwi,2015-08-10T13:08:19.040Z,"11km E of Alva, Oklahoma",earthquake,3.8,1.7,,,reviewed,tul,tul
2015-06-03T05:55:39.900Z,35.7885,-96.9896,6.854,3,ml,,54,,0.65,us,us20002lmn,2015-08-08T00:50:10.040Z,"13km NW of Chandler, Oklahoma",earthquake,1.6,5.9,,,reviewed,tul,tul
2015-06-03T05:28:28.000Z,35.7866,-96.9874,6.113,3.6,ml,,,,0.47,us,us20002lja,2015-08-08T00:50:10.040Z,"13km NW of Chandler, Oklahoma",earthquake,1.8,7.2,,,reviewed,tul,tul
2015-06-02T21:34:56.200Z,35.7877,-96.9885,5.758,3.7,ml,,58,,0.41,us,us20002lg2,2015-08-08T00:50:05.040Z,"13km NW of Chandler, Oklahoma",earthquake,2,7.5,,,reviewed,tul,tul
2015-06-02T07:55:51.200Z,36.952,-97.618,7.6,3.6,mwr,,,,0.64,us,us20002l6t,2015-08-08T00:49:58.040Z,"8km S of Caldwell, Kansas",earthquake,2.9,6.2,0.057,30,reviewed,tul,us
2015-06-02T06:45:22.400Z,36.9443,-97.6187,5,3,ml,,59,,0.53,us,us20002lr3,2015-08-08T00:49:57.040Z,"9km S of Caldwell, Kansas",earthquake,3,4.8,,,reviewed,tul,tul
2015-06-02T04:58:19.700Z,36.2674,-98.5366,8.433,3,ml,,99,,0.75,us,us20002lfi,2015-08-08T00:49:56.040Z,"5km W of Fairview, Oklahoma",earthquake,1.2,5.8,,,reviewed,tul,tul
2015-06-02T04:18:58.100Z,36.2626,-97.3869,7.077,3,ml,,46,,0.3,us,us20002lpk,2015-08-08T00:49:56.040Z,"9km WSW of Perry, Oklahoma",earthquake,0.7,7.2,,,reviewed,tul,tul
2015-06-02T00:58:09.260Z,37.0317,-97.9035,5.35,3,mb_lg,,39,0.166,0.63,us,us20002l54,2015-08-08T00:49:53.040Z,"17km SE of Anthony, Kansas",earthquake,1.5,7.3,0.052,95,reviewed,us,us
2015-06-01T21:31:56.500Z,35.7859,-96.9874,6.55,3.3,ml,,113,,0.64,us,us20002l4i,2015-08-08T00:49:50.040Z,"13km NW of Chandler, Oklahoma",earthquake,1.5,5.3,,,reviewed,tul,tul
2015-06-01T19:19:43.800Z,35.788,-96.9872,6.269,3.5,ml,,58,,0.72,us,us20002l39,2015-08-08T00:49:49.040Z,"13km NW of Chandler, Oklahoma",earthquake,2.2,5.5,,,reviewed,tul,tul
2015-06-01T17:35:34.000Z,35.7887,-96.9871,6.167,3.5,mwr,,58,,0.43,us,us20002l2q,2015-08-08T00:49:48.040Z,"13km NW of Chandler, Oklahoma",earthquake,4.4,7.6,0.052,35,reviewed,tul,us
2015-06-01T15:19:56.100Z,35.9226,-97.3367,5.973,3.1,ml,,64,,0.31,us,us20002l1l,2015-08-08T00:49:47.040Z,"7km WSW of Langston, Oklahoma",earthquake,1.5,7.6,,,reviewed,tul,tul
2015-05-31T20:18:22.000Z,36.7083,-98.6523,4.869,3.1,ml,,138,,0.5,us,us20002l14,2015-08-08T00:49:33.040Z,"10km S of Alva, Oklahoma",earthquake,3.1,2.6,,,reviewed,tul,tul
2015-05-30T21:10:24.080Z,37.0506,-97.9219,5.19,3.2,mb_lg,,65,0.15,0.31,us,us20002kqk,2015-08-08T00:49:23.040Z,"14km SE of Anthony, Kansas",earthquake,1.4,7.3,0.052,98,reviewed,us,us
2015-05-30T11:21:40.050Z,37.0411,-97.9047,5,3.6,mwr,,17,0.157,0.48,us,us20002ki2,2015-08-08T00:49:14.040Z,"16km SE of Anthony, Kansas",earthquake,4.6,1.9,,22,reviewed,us,slm
2015-05-30T00:41:14.690Z,38.462,-88.3561667,25.85,3.4,mlg,23,63,0.08472,0.3,nm,nm60008708,2016-10-13T15:08:04.910Z,"9km N of Fairfield, Illinois",earthquake,0.55,0.6,,0,reviewed,nm,nm
2015-05-28T12:00:27.000Z,36.1356,-97.2794,5.664,3.5,mwr,,,,0.68,us,us20002jz4,2015-08-08T00:48:49.040Z,"17km S of Perry, Oklahoma",earthquake,2.1,7.4,0.052,35,reviewed,tul,us
2015-05-28T00:38:21.200Z,35.7458,-97.3888,5.778,3,ml,,,,0.67,us,us20002jx0,2015-08-08T00:48:44.040Z,"13km NE of Edmond, Oklahoma",earthquake,1.1,4.5,,,reviewed,tul,tul
2015-05-27T19:13:23.000Z,36.3055,-96.6613,5.58,3.1,ml,,108,,0.4,us,us10002cp3,2015-07-29T01:35:49.040Z,"13km ESE of Pawnee, Oklahoma",earthquake,2.1,7.1,,,reviewed,tul,tul
2015-05-26T23:30:39.100Z,35.9247,-97.3447,5.752,3.1,ml,,64,,0.71,us,us10002cca,2015-07-29T01:35:47.040Z,"8km NE of Guthrie, Oklahoma",earthquake,2.4,7.5,,,reviewed,tul,tul
2015-05-26T22:27:45.600Z,36.5212,-99.0078,7.24,3,ml,,228,,0.73,us,us10002cjs,2015-07-29T01:35:47.040Z,"19km ENE of Mooreland, Oklahoma",earthquake,3.8,7.8,,,reviewed,tul,tul
2015-05-26T17:30:44.700Z,36.2471,-97.5317,6.973,3,ml,,48,,0.5,us,us10002c9a,2015-07-29T01:35:46.040Z,"22km WSW of Perry, Oklahoma",earthquake,1.6,6.5,,,reviewed,tul,tul
2015-05-26T16:00:07.900Z,36.2981,-97.5599,6.915,3,ml,,61,,0.32,us,us10002c8g,2015-07-29T01:35:45.040Z,"24km W of Perry, Oklahoma",earthquake,1.2,7.8,,,reviewed,tul,tul
2015-05-26T14:36:26.700Z,36.2963,-97.5555,7.26,3,ml,,60,,0.31,us,us10002c7r,2015-07-29T01:35:45.040Z,"24km W of Perry, Oklahoma",earthquake,1,7.5,,,reviewed,tul,tul
2015-05-26T13:50:15.300Z,36.2974,-97.5585,7.221,3,ml,,60,,0.38,us,us10002c7l,2015-07-29T01:35:45.040Z,"24km W of Perry, Oklahoma",earthquake,1,5.9,,,reviewed,tul,tul
2015-05-25T12:38:00.800Z,35.597,-97.065,5.9,3.2,ml,,,,0.5,us,us10002c0h,2015-07-29T01:35:43.040Z,"13km ESE of Luther, Oklahoma",earthquake,1.6,3.4,,,reviewed,tul,tul
2015-05-24T21:49:47.910Z,37.142,-97.6502,6.41,3.4,mb_lg,,57,0.026,0.33,us,us10002byf,2015-07-29T01:35:41.040Z,"12km NNW of Caldwell, Kansas",earthquake,2.5,6.7,0.049,111,reviewed,us,us
2015-05-23T18:44:28.360Z,37.4294,-98.9535,5,4,mwr,,15,0.737,1.21,us,us10002bup,2016-01-22T03:50:51.474Z,"30km SW of Pratt, Kansas",earthquake,2.7,1.8,0.055,32,reviewed,us,us
2015-05-23T15:11:40.300Z,37.4447,-98.9522,5,3.3,mb_lg,,189,0.74,0.57,us,us10002bu6,2016-01-07T04:47:56.544Z,"29km SW of Pratt, Kansas",earthquake,1.3,2,0.052,98,reviewed,us,us
2015-05-23T10:46:42.300Z,36.8495,-97.6975,7.128,3.2,mwr,,40,,0.64,us,us10002bta,2015-07-29T01:35:36.040Z,"5km NE of Medford, Oklahoma",earthquake,3.3,7.2,0.04,61,reviewed,tul,us
2015-05-22T10:57:29.700Z,36.6184,-98.4082,2.412,3.5,mwr,,143,,0.65,us,us10002bcm,2015-07-29T01:35:33.040Z,"14km WNW of Helena, Oklahoma",earthquake,3.1,7.5,0.047,44,reviewed,tul,us
2015-05-22T07:17:15.100Z,36.5145,-99.0189,5.876,3,ml,,232,,0.62,us,us10002bbi,2015-07-29T01:35:32.040Z,"18km ENE of Mooreland, Oklahoma",earthquake,3.3,7.1,,,reviewed,tul,tul
2015-05-21T11:03:15.700Z,35.9936,-97.2263,4.498,3.3,ml,,60,,0.64,us,us10002b4j,2015-07-29T01:35:30.040Z,"5km NNE of Langston, Oklahoma",earthquake,1.5,6.7,,,reviewed,tul,tul
2015-05-21T02:29:13.300Z,36.1086,-97.3114,5.283,3,ml,,66,,0.54,us,us10002b6l,2015-07-29T01:35:29.040Z,"18km NNW of Langston, Oklahoma",earthquake,1.6,6.8,,,reviewed,tul,tul
2015-05-20T10:44:40.600Z,36.5144,-99.0086,6.243,3.3,ml,,228,,0.7,us,us10002awq,2015-07-23T01:04:13.040Z,"19km ENE of Mooreland, Oklahoma",earthquake,3.4,6.9,,,reviewed,tul,tul
2015-05-19T14:54:41.800Z,36.599,-98.6603,5,3,ml,,127,,0.33,us,us10002awk,2015-07-23T01:04:11.040Z,"22km S of Alva, Oklahoma",earthquake,2.4,7.9,,,reviewed,tul,tul
2015-05-18T21:45:13.100Z,36.9407,-97.6341,4.659,3,ml,,58,,0.49,us,us10002ayf,2015-07-23T01:04:09.040Z,"10km SSW of Caldwell, Kansas",earthquake,1.3,6.9,,,reviewed,tul,tul
2015-05-18T18:14:29.920Z,32.8675,-96.9566,5,3.3,mb_lg,,65,0.009,0.73,us,us10002a93,2017-02-14T19:42:02.408Z,"5km N of Irving, Texas",earthquake,2,1.7,0.057,81,reviewed,us,us
